TransactionAmt,refund_rate,device_mismatch,country_mismatch,account_age_days,transaction_hour,is_new_device,velocity_24h,isFraud
252.8497359219315,0.11611254184872724,0,0,582,11,0,2,0
59.49317899531374,0.14422176742616308,0,0,169,21,0,2,0
20.416597250375936,0.0006269154317340002,0,0,847,18,0,4,0
177.91261446479928,0.007518047083197365,0,0,170,19,0,3,0
92.01362638780975,0.10177003338666932,0,0,765,11,0,2,0
24.522835093167295,0.00018770919433735124,1,0,346,21,0,3,1
107.53208422012253,0.1325489858073984,0,0,499,5,0,3,0
10.249058216521863,0.010680370560823662,1,0,460,11,0,1,0
365.0634331089536,0.01941978397834177,0,0,297,8,0,3,0
49.91866652610291,0.07718498588402448,0,0,943,19,1,3,0
167.93836978474704,0.30597508268298906,1,0,142,4,0,1,1
61.03198724864355,0.013062930932597376,0,0,897,20,0,3,0
115.11663438638429,0.345744694129436,0,0,785,2,1,2,0
123.68356969726963,0.1635635559167549,0,0,737,1,1,5,0
35.65828992618586,0.021778044578768765,1,0,695,7,1,2,1
528.921069910434,0.012402380110076166,0,0,733,9,0,4,0
228.8368065707211,0.003631719056467464,0,0,53,14,0,4,0
425.76416289373736,0.1562599894166033,0,0,118,8,0,4,0
342.8227996301295,0.12454512261300305,1,0,365,9,0,3,1
141.65816185749125,0.0012381069745519822,0,0,671,10,0,0,0
387.41530689041076,0.05406173494719377,0,1,958,8,0,3,0
18.898318842967342,0.01685249870880396,0,1,136,13,0,4,0
37.72020419469012,0.023116560153294167,0,1,414,4,1,2,0
11.942294853024794,0.0696235304317394,0,0,77,8,0,1,0
64.02981302046302,0.0691263802277884,0,0,848,3,0,2,0
78.81954376913279,0.36563502154752375,0,0,962,1,0,1,0
52.48406648132386,0.0005367000096227498,0,0,557,18,0,0,0
269.6836797861401,0.008676173004123608,0,0,18,0,0,1,0
71.18404992948052,0.017245924951954886,0,0,867,20,0,1,0
54.47042602013738,7.521868605138404e-06,0,1,941,0,0,4,0
122.3610624811619,0.09385882055922637,0,0,403,11,0,5,0
27.784722173094327,0.3031585980040028,0,0,205,10,0,4,0
248.0725393662097,0.03565456302394983,1,0,499,0,0,2,0
16.62138032169635,0.0687887357776087,0,0,324,13,0,3,0
655.1219509380979,0.07442479839495536,0,0,595,10,0,1,0
226.9225664362267,0.0945648989611493,0,0,562,6,0,5,0
38.230916075882895,0.0007094104011314383,0,0,281,1,0,4,0
5.830613056390321,0.009336204665161307,1,0,166,14,0,4,1
258.48451662291893,0.05080605385226806,1,1,243,7,0,4,0
189.0643861080567,0.0012737945498711143,0,0,889,21,0,3,0
200.84943631819985,0.022510309205992295,0,0,479,19,1,1,0
226.282178906527,0.05805398636596291,0,0,164,14,0,2,0
16.539389827069453,0.002727226143640204,0,0,324,7,1,2,0
71.58390086243487,3.11847898529853e-05,0,0,568,9,0,1,0
23.472515690667446,0.0011459055161063066,0,0,551,18,0,0,0
303.2794357487334,0.01633883856687473,0,0,831,2,0,2,0
151.4451787568561,0.031669676430267316,0,1,640,19,1,1,0
65.27282018769515,0.011089237523901842,0,0,903,13,1,1,0
14.850209870717434,0.23473332192009003,0,0,634,8,0,3,0
60.87325256155306,0.01241285953274852,0,0,759,8,0,3,0
63.9971319776197,0.22045878985042436,0,0,698,20,1,2,0
201.18136759366112,0.1632001009457579,0,0,208,5,0,2,0
157.233403838903,0.0006134732402502619,0,0,315,7,1,2,0
332.3377868602272,0.17260404583393413,0,0,304,10,0,2,0
100.85992000644647,0.055611919644524485,0,1,901,7,1,4,0
24.105859042325285,0.06322233619402427,0,0,239,11,1,4,0
192.36895164748992,0.03283609201295941,1,0,727,9,0,3,0
219.55891296152961,0.10977145597712741,0,0,804,22,0,2,0
128.58312423287433,0.27800384469726463,0,0,224,3,0,4,0
226.08349500820466,0.05541185892948663,0,0,88,15,0,1,0
107.12220972654168,0.0559789502192999,1,0,537,19,0,4,0
115.95182581659006,0.05778055260211002,0,0,429,5,0,1,0
88.6721290862641,0.032875302892449755,0,0,220,8,0,0,0
8.86216609851706,0.10409726215808357,0,0,275,22,1,3,0
22.125115278779877,0.07414519518630444,0,0,647,4,0,3,0
9.790052193958074,0.1422762680955526,0,0,954,20,0,1,0
156.75943263913243,0.00026728009897536377,0,0,745,23,1,2,0
61.60950631926497,0.009808214757073792,0,0,977,5,1,2,0
111.56557657012851,0.19315362985018084,0,1,66,16,0,2,0
362.1898294768963,0.002530122894954191,0,0,592,16,0,0,0
48.01082344749475,0.005626449283115364,1,0,423,23,1,4,1
84.24229623240089,0.11554259425407404,0,1,255,21,0,3,0
216.3123721307875,0.005162906903123554,0,1,125,12,1,5,0
43.970773537609105,0.03440570543086543,0,0,146,16,1,2,0
17.015641782526455,0.031157109138711347,1,0,615,13,1,4,0
56.32104558305856,0.0731862635963758,0,0,385,1,0,2,0
31.37125377500943,0.042475730014834394,0,0,447,18,1,4,0
403.2425128820937,0.0006422567653705468,0,0,387,2,0,1,0
252.63306207268542,0.2300988482865888,0,0,383,1,0,1,0
155.52412857807965,0.161523865822579,0,0,277,1,1,3,0
312.72795957812195,0.03301785503377472,0,0,382,21,0,6,0
249.19534111108345,1.1153408536464657e-05,0,0,124,6,0,1,0
35.97432145379586,3.493872410521123e-05,1,0,926,3,1,4,0
339.62201078533417,0.09384363172599391,0,0,267,16,1,1,0
121.2649852949258,0.10653259678660955,0,0,790,5,1,4,0
252.10224369553492,0.0018126805622736039,1,0,111,6,0,1,0
344.63639739293467,0.001344960174316803,1,0,381,19,0,3,0
62.40960746274777,0.3668386460747891,0,0,825,5,0,2,0
22.488824018577624,0.04646892836396047,1,0,601,8,1,1,1
43.8030119209072,0.0012697994591090213,0,0,899,19,0,4,0
88.55865391229216,0.02404298093760984,0,0,158,3,0,3,0
260.5744589958417,0.0383218791871798,1,0,728,4,0,4,0
300.701745781975,0.22323465103408321,0,0,896,18,1,1,0
6.0464613772475975,0.15260747783809303,0,0,813,9,0,1,0
112.23142390078337,0.09437606750870393,0,0,548,17,0,2,0
86.0409981378007,0.12352451953504924,0,0,599,14,0,1,0
42.675100741373676,0.056499515067230645,0,0,118,0,0,1,0
24.15205873184702,0.02181503684937477,0,0,328,4,0,1,0
66.78628697936486,0.01501412415017486,1,1,960,4,0,2,1
434.46816840367245,0.017682235860270304,0,0,694,7,0,0,0
63.55757043222116,0.017771962645635814,0,0,68,21,1,4,0
114.71792086402279,0.11374274740598153,1,1,434,21,0,4,0
187.11304653212824,0.10967865286913736,0,0,359,21,0,4,0
72.79617484504435,0.0570213675949951,0,0,671,19,0,4,0
540.169720743755,0.08749246061955805,0,0,797,14,1,1,0
497.3014796812097,0.014291102158657497,0,0,443,16,0,2,0
48.509194248830795,0.016388880100577,0,0,164,18,1,2,0
108.14889176957708,0.04976473618136695,0,0,973,12,1,2,0
58.68956901185702,0.0010973438901582164,0,0,361,21,0,5,0
55.287451457162256,0.1440665058203456,0,0,585,20,0,1,0
10.63767166482838,0.36066040068573885,0,0,119,9,0,0,1
146.07381064738897,0.06528281355909232,0,0,853,16,1,3,0
109.77794492444578,0.03238345588796523,0,0,195,4,0,2,0
12.927663107058873,0.13163421029473107,0,0,601,17,0,3,0
53.9938881515554,0.0005533963022770756,0,0,857,16,0,3,0
363.32914266340106,0.01680235612300082,1,0,588,3,0,1,0
46.07908282131156,0.0545780421154527,0,0,733,21,0,4,0
28.479629147820464,2.0884942678017242e-05,1,0,651,6,0,4,0
105.84081642104543,0.01608006276926677,0,1,884,4,0,3,0
641.6055473922889,0.04157179490325612,1,0,907,7,0,0,0
46.57172203395893,0.013985281388072078,0,0,241,7,0,2,0
172.27325154459402,0.023515079811125456,0,0,509,10,0,0,0
220.08314393591942,0.0001165174052057198,0,0,666,8,0,4,0
45.69997585037087,0.2942271071688419,0,0,565,18,1,5,0
200.41233927384744,0.01654717762475031,0,0,142,18,0,2,0
73.7784198896456,0.13064540430389687,0,0,832,8,0,3,0
155.0755621597657,0.0011016471276011441,0,0,976,22,0,1,0
155.57567407064573,0.004759724023854576,0,0,906,19,0,5,0
120.10778749285232,0.003599875788280207,0,0,31,16,0,1,0
19.19437382174314,0.045996937380153514,0,1,223,15,0,1,0
275.54671913694455,0.03339052521188123,0,0,804,6,0,3,0
63.02154405010949,0.16065969073000985,0,0,266,21,1,2,0
35.96481599113348,0.21861882226528034,0,0,282,2,0,2,0
11.24446396915178,0.05545986677486592,0,0,788,20,0,0,0
139.06676068918753,0.05094321778889372,0,0,381,18,1,2,0
174.77776014010232,0.0008685495458217904,0,0,556,7,0,3,0
7.509042133770593,0.22129184296817198,0,0,62,4,0,7,0
112.64458768242325,0.38374146208407756,0,0,713,5,0,6,0
43.523622058243646,0.06668847086298361,0,0,847,1,0,1,0
160.4186512321538,0.13526294555933996,1,0,521,23,0,4,0
33.740633380870065,0.005520922903987825,0,1,71,18,1,3,0
181.13187913515787,0.02072660391690894,0,1,602,12,0,2,0
78.34380514716527,0.12126345022748801,0,0,536,5,0,1,0
419.05157267064607,3.330078215533228e-05,0,0,140,5,0,5,0
27.19166201589184,0.16443912674217193,0,0,316,1,0,2,0
67.56986509927576,0.05551239409623803,0,0,340,23,1,2,0
23.066642755549463,0.36989064934155785,1,0,888,4,0,2,1
392.92855957260855,0.0820149739341127,1,0,590,10,1,1,1
319.7500560741491,0.4416827509777912,0,0,726,10,0,1,0
49.749105509223334,0.3537002419439255,0,0,528,23,1,2,0
166.8144108565872,0.008338790139789323,0,0,541,13,0,6,0
259.92261089588317,0.0026906862390834525,0,0,416,12,1,4,0
126.51985410297621,0.05211869035180179,1,0,467,7,0,3,0
118.14191152909191,0.08225865230203097,0,0,375,14,1,0,0
46.53155681568547,0.5274813006206445,0,0,291,11,0,5,1
19.65892107124111,0.27574643182299646,0,0,43,2,0,4,0
346.26848377917844,0.00741064030062958,0,0,864,20,1,4,0
351.016164147264,0.0411662052686986,1,0,887,22,0,9,1
155.40048792243272,0.1793750364117917,0,0,53,4,1,1,0
67.10697647169859,0.3080030099267644,0,0,788,5,0,2,0
69.4351423717466,0.0002617333871556091,0,0,883,1,0,3,0
199.1698144590677,4.036153490999132e-11,0,0,232,7,1,2,0
346.11460236608787,0.0106704973432211,0,1,212,4,0,6,0
332.169885409492,0.09375064137707181,0,0,8,21,0,3,0
232.03432878963548,0.3164012595128263,0,0,634,16,1,2,0
159.09660403515574,0.027560589167399074,1,0,483,1,0,4,0
18.18375892941261,0.23145373285117712,0,0,42,10,0,2,0
31.444132202511724,0.07132626614960498,0,0,333,3,0,3,0
348.23457502662586,0.04029064933787577,0,0,233,10,1,4,0
144.87409204483842,0.1179733363880777,0,0,70,8,1,1,0
6.385940841649162,0.22346022016660996,0,0,879,5,1,3,0
21.0495352153924,0.04149536589572144,1,0,16,23,0,2,0
168.37435809353613,0.11632552052628513,0,0,69,1,0,5,0
5.761165557769551,0.2443489508199998,0,0,53,14,0,5,0
31.29737241562986,0.14457381659847954,0,0,685,4,0,3,0
124.35467692083975,0.01943790189211525,0,0,947,11,0,2,0
181.5972929982219,0.04660648345107071,1,0,994,12,0,2,1
163.3162223202873,0.022341193695039233,0,0,774,16,1,2,0
43.09248009620367,9.399751927170199e-05,1,0,379,3,1,0,0
191.81259333478084,0.2167829658071945,1,0,801,9,0,1,0
45.623563857920885,0.20348855246449302,0,0,463,0,1,3,0
64.04523633771267,0.00042057625850791893,0,0,527,10,1,2,0
210.8536327498686,0.14006584418627874,1,0,782,15,0,3,1
162.3160721454152,0.004658466456998636,0,1,679,10,0,5,0
288.79341161951015,0.3137798238307316,0,0,63,8,0,1,0
165.77199322546437,0.007973714558340641,0,0,261,1,0,2,0
131.00664583808862,2.8127225507475605e-05,0,0,500,6,0,2,0
19.753559217261575,0.09867085846077683,0,0,121,18,0,0,0
73.762446081053,0.04604231879080802,0,0,858,17,1,2,0
51.224022178824676,0.001295327789066263,0,0,240,19,0,5,0
46.95503054936319,0.06975054803240054,1,1,465,6,0,5,0
546.8464109244388,0.11364147275030656,0,0,107,22,0,4,0
79.90812455600357,0.004357185211388186,0,0,180,8,0,3,0
338.9082816872784,0.03790024483945207,0,0,16,11,0,1,0
154.60015786047248,0.04826033884378053,0,0,355,2,0,2,0
242.57378790325998,0.07764264709048037,0,0,934,22,1,2,0
109.76529865831556,0.06424358652203618,0,0,309,21,0,5,0
134.02338539623776,0.1263168475733209,0,0,727,15,1,2,0
106.74401500125401,0.0016726397212033792,0,0,589,6,0,3,0
37.58223429878577,0.0643535528643444,0,0,737,22,0,3,0
197.26427045987057,0.13035443687889148,1,0,605,4,0,1,1
54.436605254939444,0.058501563602954304,0,0,181,22,1,7,0
8.692472162103293,0.061331998858593376,1,0,174,6,1,4,1
160.54531794429107,0.05482614143739463,1,0,354,18,0,1,0
34.2400355337234,0.20134850449223193,0,0,354,16,0,3,0
428.1624720909955,1.3387573498107369e-05,0,0,219,15,0,4,0
466.63436191820347,0.04592898641107916,0,0,655,20,1,2,0
374.5264826950762,0.13014031837676554,1,0,315,23,0,2,1
74.34310947460501,0.0013196725011108265,0,0,434,20,0,4,0
7.336597305791658,0.020456032016178446,0,0,905,18,0,3,0
400.3285185997835,0.06380439957634253,0,1,282,17,0,3,0
88.84074155795919,0.08000594864371466,0,0,259,18,1,1,0
515.1263024183083,0.049247700881478326,0,0,868,3,0,2,0
502.0603214195308,0.17783710502364214,0,0,559,0,0,0,0
292.6080525769128,0.2983670484633299,0,0,5,3,0,2,0
57.31641022582404,0.013320174416853679,0,0,574,3,0,2,0
77.94378981480403,0.03122122113606713,0,0,980,8,0,2,0
290.708997871712,0.05307593912856605,0,0,596,7,1,1,0
62.17193471460756,0.0012791381969253226,0,0,645,1,0,3,0
32.85779244436321,0.01917067967126305,0,0,394,22,0,3,0
127.06054880903416,0.003324929786843837,0,0,336,5,0,1,0
417.69402062105627,0.10313794557763499,1,0,63,22,0,2,0
183.62383966369057,0.008360158458475583,0,0,793,10,0,3,0
131.61685046534834,0.19884799537824033,0,0,44,3,1,0,0
20.33422960239843,0.01771146334284916,0,0,153,13,0,3,0
148.17960732765766,0.02153553053717533,0,0,926,20,1,1,0
696.5854621769475,0.24212313509649125,0,0,782,21,0,1,0
27.638087996339625,0.02912349573284459,0,0,854,8,0,4,0
114.57429874722555,0.2953673430446197,0,0,683,1,0,1,0
319.79129568511917,0.10725034402746896,0,0,156,0,1,3,0
207.5051372530505,0.16235342051654864,0,0,478,3,1,3,0
184.11116379525097,0.007361729909566501,0,0,275,11,0,3,0
186.8431334336735,0.0037350413493445612,0,0,358,4,0,1,0
71.82385134724237,0.008267414711483697,0,1,426,8,0,2,0
57.13431264006427,0.019847678880887024,0,0,532,21,0,3,0
253.60617608895686,0.020685366228283313,1,0,483,3,1,2,0
254.1992298630543,0.0167689657695708,0,0,214,15,1,3,0
307.69250710518725,0.10972944930124758,0,0,79,1,0,3,0
371.6923942754955,0.03863965805006539,0,0,139,15,0,5,0
112.41398553993555,0.2094227335132132,0,0,950,15,0,3,0
109.42765663267988,0.0640287291495486,0,0,98,20,0,2,0
245.14248984627312,0.16986644137597687,0,0,889,23,0,3,0
162.45786123317004,0.10303003192796065,0,0,664,23,0,3,0
186.58259727672754,0.04061279135695474,0,0,198,21,0,3,0
243.29292124313073,0.2848424427617793,0,0,785,10,1,1,0
336.09852145201506,0.17109801209307174,0,0,156,0,0,4,0
66.87236107064814,0.0006640815721875654,0,0,50,14,1,3,0
75.64051830913345,0.003393690923390784,0,1,479,23,1,5,0
19.804405878104085,0.07770118928544191,0,0,228,3,0,2,0
134.5121039914152,0.019625825489865686,1,0,951,17,1,5,1
10.49061563162855,0.01945170090550795,0,1,457,16,0,3,0
98.99104222731644,8.746000891353088e-06,0,0,522,6,1,2,0
122.34418785306889,0.2241441945298632,0,0,149,17,0,2,0
55.644599047178374,0.06736086495680484,0,1,58,12,1,2,0
139.0448795219263,0.14256323503607976,0,0,162,19,0,3,0
9.646259315221183,0.18508889144802548,1,0,863,19,0,2,1
10.709524892418408,0.23687510750575747,0,0,477,9,0,5,0
264.4027054307204,0.08017400873143195,0,0,107,0,0,0,0
71.98775363116171,0.04192548114951129,0,0,427,1,0,1,0
25.383356194614198,0.009620114394245243,0,0,395,16,0,3,0
115.79803824185234,0.009730483364476841,0,0,801,21,1,0,0
225.44719106686028,0.0008579351284711736,0,0,186,2,0,2,0
41.46770051448551,0.23366783413028758,0,0,558,16,0,4,0
151.28294279847393,0.010199502757094437,0,0,957,11,0,4,0
18.381654348484595,0.01702721741794974,0,1,446,23,0,3,0
12.95976438654641,0.11220363805192578,1,0,641,11,0,2,0
118.68634109382815,0.23053484757908757,0,0,917,19,0,2,0
121.68656640421133,0.08595397831809032,0,0,830,9,1,1,0
157.18061723069238,0.00017755961410549566,0,1,448,6,0,3,0
199.24408443750264,0.19526199955144843,0,0,87,9,1,3,0
563.5335513049989,0.22310675942568378,1,0,249,17,0,0,1
113.94366788455343,0.0016707271858968902,1,0,841,21,1,2,0
63.50295711589682,0.2025875227162674,0,0,440,5,0,0,0
242.84809695990293,0.030289169511156597,0,0,257,6,0,5,0
52.37771981542059,0.015674281249132813,0,0,277,16,0,1,0
91.69751469099519,0.00018562457224804768,0,1,790,11,1,4,0
17.255775287550485,0.0581020875425137,0,0,438,16,0,2,0
8.851641431221157,0.0260707315359727,0,0,516,17,1,3,0
498.1069884902903,0.009422983269204356,0,0,577,13,0,1,0
276.16514631725937,0.8510781948242828,1,0,947,10,0,0,1
183.59640991990125,0.21161140139036896,0,0,202,1,0,4,0
83.87894666977128,0.09381931099234118,0,0,575,20,0,4,0
33.545980421316315,0.03355669881255643,1,0,655,0,1,4,1
30.51811123592812,0.0029647408797621477,0,0,756,10,0,1,0
48.20089836898754,0.003080682779916032,0,0,804,1,0,2,0
124.51859724699719,0.18602957193177141,0,0,797,15,0,3,0
193.07739316651637,0.19209109752162914,0,0,180,21,0,3,0
166.90855245451976,0.02630201674669537,1,0,686,2,0,3,0
54.261839208349386,0.00794726105074269,0,0,325,19,0,2,0
469.71552478344597,0.0003016954769606232,0,0,925,0,0,2,0
205.85261073128396,0.002716309083938935,0,0,623,20,0,5,0
126.2345722896997,0.20003401157939474,1,1,687,19,0,2,1
146.90457080561526,0.015438929890103443,1,0,475,7,0,2,0
86.6056798298077,0.03138904151029949,0,1,665,18,0,1,0
47.699193841109526,0.4868681959249347,0,0,976,0,1,2,0
71.00211939846686,0.013559413974174787,0,0,400,4,1,4,0
217.72727716350698,0.017144325356941017,0,0,868,0,1,3,0
7.174711958120641,0.1524667514325798,0,0,217,10,1,1,0
23.507058835996407,0.02983048655143134,0,0,809,20,0,3,0
12.064156542878079,0.006060130892417888,0,0,961,8,0,2,0
11.237217787593863,0.01143727890276601,0,0,453,4,0,1,0
295.1304550423488,0.00810494484477231,0,0,404,1,0,0,0
187.43609175510323,0.022730569274864918,1,0,965,12,0,3,0
101.41768916193385,0.07166147139942093,0,0,932,17,1,4,0
20.44353776717199,0.0009748489548287691,0,0,989,11,0,4,0
106.47769486958498,0.04669647496014637,1,0,240,13,0,1,0
101.21754981415567,0.055008483559507645,0,0,738,4,0,3,0
33.529206920033744,0.050186959688394095,0,0,186,23,0,2,0
90.33486969534857,0.25661475444627463,0,0,48,9,0,3,0
81.25049218748103,0.09766108984320665,0,0,978,19,1,1,0
148.50836493697017,0.06532552260151388,0,0,386,1,0,2,0
156.2171804061368,0.20547715232483774,0,0,208,3,1,2,0
11.95434860308021,0.028242825586885827,0,0,157,11,1,6,0
75.40760069825923,0.06653678013553133,0,0,225,10,0,6,0
152.46874921740928,0.005655330478773033,0,0,144,3,0,3,0
109.91591789116846,0.010731798547624323,0,0,419,10,0,2,0
296.2024179763158,0.4455089103878471,0,0,111,8,0,1,0
166.24621460824966,0.14954795339347354,0,0,830,9,0,3,0
31.6779303150961,0.07998687661632536,0,1,875,5,1,2,0
15.977365438436125,0.008324895031574905,0,0,874,14,0,3,0
159.25912206633367,0.010419828088920453,0,0,465,9,0,2,0
9.030360900109164,0.0029338625718646574,0,0,132,21,0,4,0
137.2021066710936,0.00300072053281958,0,0,625,20,0,3,0
427.58831830807276,0.350734012395618,1,0,836,5,0,2,1
133.51736683663168,0.4579825767962391,0,0,947,0,0,2,0
78.69510383358609,0.0413683524326179,0,0,601,20,0,3,0
159.6240736767473,0.00018637343582645442,0,0,673,21,0,1,0
96.94339610766369,0.5674663902969821,0,0,334,23,1,7,1
123.32215408644802,0.0017294484357781527,0,0,920,19,1,2,0
430.71907193494985,0.020844021307039978,0,1,75,20,0,3,0
78.18912910252807,0.23305597772208328,0,0,793,3,0,2,0
492.3637792260131,0.02176000059740619,0,0,412,22,0,2,0
358.63642756548785,0.18080468739935213,1,0,519,21,0,2,0
37.6844391410675,0.04766913459381284,0,0,625,13,1,3,0
15.782623295473552,0.0008959737657728749,1,0,36,19,0,3,1
20.93380032224453,0.00676948928640164,0,0,778,21,0,2,0
7.758483177085056,0.4180410011765766,0,0,625,19,0,1,1
19.88075174836312,0.09170439584107709,0,0,804,7,1,1,0
177.33123088657507,0.4679718015471793,0,1,223,10,1,3,0
16.077444041964053,0.07999282601402642,1,0,723,14,0,2,0
62.62357824423027,0.026626964857941905,0,0,530,18,0,2,0
284.52890601459154,0.009164395555586546,0,0,241,7,0,2,0
8.532050477106726,0.000706659729033764,0,0,134,12,0,2,0
257.6795759278938,0.08819043428372436,0,0,732,17,0,1,0
54.66252002594442,0.07763979448384631,0,1,391,21,1,4,0
23.862517974366146,0.10288422078894098,1,0,102,23,0,2,0
183.973311265987,1.629950979544854e-05,0,0,652,16,1,3,0
153.70987646498304,0.13733137164428696,0,0,681,5,1,1,0
319.912372113042,0.03077742322077588,0,0,498,14,0,0,0
204.24403681466006,0.03261376349455862,0,0,511,12,0,3,0
249.04937089909674,0.0082160281407501,0,1,703,17,1,1,0
54.70007934601078,0.01676994802768098,0,0,994,10,0,2,0
34.29999440606704,0.0038878020830906738,1,0,537,12,0,1,0
213.3134594008137,0.11905802112395318,0,0,977,0,0,4,0
251.63137748651295,0.13767240812272757,0,0,949,17,0,2,0
703.5507335210345,0.16612718391167863,0,0,545,4,0,2,0
84.81190312289075,0.037370547828607055,0,0,343,5,0,3,0
74.7865867942599,0.07267193187291136,0,0,841,0,0,2,0
229.69317550153806,0.005455168913362123,0,0,6,6,0,5,0
67.51005063961297,0.0006412153615962129,0,0,958,3,0,3,0
405.52068865989895,0.00877331564451731,0,0,194,8,0,2,0
298.2258735749374,0.336062385846968,0,0,742,14,0,5,0
89.05334141632395,0.03381950795354671,0,0,137,5,0,4,0
213.46770747431916,0.000983074182777435,1,1,835,16,0,3,0
215.69494802825258,0.12897130985819896,0,0,912,19,1,2,0
21.325627821007703,0.03808736124552379,1,0,473,17,1,1,0
354.2668521301448,0.3846965439762958,0,0,216,21,1,3,0
110.55612346351315,0.033876919818764735,0,0,349,3,1,2,0
267.6998836284995,0.17460905370147112,1,0,876,8,0,2,0
62.86031392467624,0.361287153449718,1,0,183,13,0,2,1
343.81857718188894,0.016187164078236498,0,0,168,2,0,2,0
78.94826810902569,0.08984313133477013,0,0,794,0,1,0,0
6.634520992276322,0.0011776237553964303,0,0,38,10,1,0,0
358.6860945443681,0.0016090739470478908,0,0,675,0,0,1,0
19.35884158227129,0.005473725124020565,0,0,471,11,0,1,0
62.69804500775583,0.2885774973583363,0,0,452,8,0,5,0
454.54585747824285,0.04655106943563465,0,0,955,4,0,1,0
456.1924310155984,0.025045448238024844,0,0,490,14,0,5,0
132.79959365828955,0.07318683378200279,0,0,142,17,1,2,0
154.8845120585787,0.15549173962085708,0,0,760,8,0,0,0
94.25219954342865,0.041684312659619006,1,0,943,12,1,3,0
57.05341681192955,0.04181138519016679,0,0,103,12,0,2,0
64.77295018255846,0.06982139753835546,1,0,711,23,0,2,0
172.44853698927594,0.020787202454389638,0,0,712,12,1,2,0
214.37568104946158,0.44293156384545607,0,0,42,9,0,5,0
240.2293124331723,9.808650653276754e-05,0,0,947,9,0,4,0
238.82465477731125,0.18450144400641993,0,0,147,21,0,6,0
19.345541981047916,0.0476730973979941,0,0,66,6,1,6,0
107.30743948600339,0.005229284439357171,0,0,943,21,0,1,0
13.89225596731067,5.262512502212041e-05,1,0,193,4,0,2,0
124.61919735430894,0.004553023131156861,0,0,298,19,0,1,0
92.38329124809253,0.0003941640243039453,0,0,38,6,1,1,0
332.99279963312017,0.0001833583317644672,0,0,502,19,1,7,0
69.82874292018276,0.03333656192235652,0,0,653,9,0,2,0
23.67589663286763,0.012968059224653421,0,0,618,9,0,3,0
28.146148181317905,0.042290457257429984,1,0,428,20,1,4,0
220.01458206186408,0.011226916637254917,0,0,664,23,0,2,0
149.43585196220525,0.31666391406228006,0,0,352,12,0,0,0
20.991306836807816,0.48095449048631406,0,0,926,14,0,3,0
18.17832825029076,0.03836010673923249,0,0,326,5,0,4,0
186.08127074796496,0.08762856372113123,0,0,38,19,0,1,0
16.33191342886957,0.012411642559788072,0,1,97,11,0,3,0
263.7778780712872,0.00041334379351272183,0,0,108,18,0,4,0
188.74996296950076,0.010932336732804953,0,0,631,10,1,2,0
17.72731258704681,0.03928899557306408,0,0,151,5,0,4,0
18.298080166671003,0.22379026504361468,0,1,74,0,0,1,0
652.3187843087138,0.047276938651776304,0,0,57,1,1,4,0
75.32563738284344,0.008884145117087601,0,0,878,22,1,1,0
74.45828907129687,0.003537067223258341,0,0,335,14,0,0,0
256.3363104924016,0.008441921731786999,0,0,252,3,0,3,0
